acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.87,-13.35,-1.62,0.36,5.5,-0.02,4
0.03,-9.44,-2.64,-0.6,5.99,0.74,4
1.21,-5.33,-2.76,-0.82,6.16,1.65,4
-1.7,-4,-1.77,-1.13,4.5,1.28,4
1.06,-1.99,0.46,1.07,1.41,1.34,4
2.29,-0.59,0.14,1.69,0.94,0.46,4
4.69,0.26,-0.16,1.38,2.05,-0.18,4
2.18,-2.17,-1.52,0.73,4.76,-0.39,4
1.23,-4.02,-9.28,1.03,5.04,0.48,4
-1.22,-7.12,-7.97,0.85,3.46,0.68,4
1.17,-8.49,-8.07,2.21,2.6,0.43,4
-6.49,-9.19,-13.21,2.48,-0.14,-1.37,4
-5.93,-9.36,-7.3,0.57,0.57,-0.67,4
-4.05,-9.22,-6.8,1.44,-1.2,-0.1,4
-2.07,-8.14,-6.17,2.7,-6.15,-2.12,4
0.2,-8.48,-2.16,1.87,-6.52,-1.98,4
1,-10.29,2.14,0.28,-2.58,-1.69,4
-1.05,-11.32,1.44,0.43,-1.72,-0.66,4
0.32,-10.9,1.58,0.74,-1.43,-0.32,4
1.25,-9.92,2.07,-0.07,-0.74,0.12,4
0.1,-10.56,1.56,-0.08,0.02,0.02,4
0.37,-9.96,1.44,-0.04,0,0.3,4
-0.05,-10.35,0.89,-0.15,0.07,0.05,4
-2.62,-10.81,-0.89,-0.21,0.48,-0.29,4
-13.47,-18.14,-4.5,-3.45,5.68,3.07,4
-14.73,-15.93,-18.53,-8.76,8.77,6.62,4
-3.64,-6.83,-11.59,-5.99,2.76,3.16,4
3.25,-4.1,-6.37,-4.62,-3.47,-0.8,4
3.99,-0.64,-4.19,-2.18,-6.67,-2.09,4
7.33,2.13,-6.42,-0.3,-8.69,-3.15,4
6.9,2.03,-8.93,-0.52,-8.69,-2.7,4
7.25,-0.77,-6.24,-1.44,-8.69,-0.87,4
4.4,-4.61,-8,-1.11,-8.1,0.54,4
1.73,-8.28,-4.87,-2.29,-4.87,0.84,4
-0.94,-11.36,2.71,-1.48,-2.03,2.58,4
4.76,-5.74,0.64,-0.72,-1.82,0.61,4
-0.25,-11.65,10.76,-0.46,0.12,-0.44,4
-1.43,-16.94,16.84,-0.85,-1.62,0.08,4
2.44,-13.04,29.14,-0.31,-0.77,-0.54,4
-12.28,-14.01,23.02,0.12,0.23,-0.05,4
1.55,-6.75,17.67,-0.55,-0.22,1.34,4
-0.55,-9.14,24.37,-0.24,0.02,0.14,4
0.28,-6.55,21.42,-0.24,1.85,-1.46,4
-2.68,-8.26,16.71,0.68,2.29,-1.64,4
-2,-9.04,12.69,-1.12,3.91,-1.97,4
-2.31,-13.89,6.31,-1.88,6.55,-2.17,4
-4.65,-17.3,0.87,-1.32,7.69,0.16,4
-2.61,-11.08,-4.19,-0.55,6.26,1.79,4
1.42,-5.93,-3.78,-2.14,7.27,2.73,4
-0.63,-5.33,-1.07,-1.85,5.66,2.63,4
2.42,-3.88,0.81,0.85,1.98,2.86,4
5.31,-0.96,1.08,1.15,2.07,1.79,4
1.95,-2.01,0.97,2.49,0.49,0.74,4
0.49,-10.19,2,-0.01,-0.23,-0.28,4
1.01,-10.06,1.87,-0.03,-0.31,-0.3,4
-0.4,-10.21,0.81,-0.11,0.03,-0.3,4
-5.72,-12.37,-0.36,-1.36,0.59,0.41,4
-10.81,-18.49,-5.69,-6.28,8.77,4.83,4
-14.01,-18.86,-17.66,-8.76,8.77,8.07,4
-2.2,-6.35,-10.35,-5.77,0.38,2.9,4
3.99,-1.07,-5.71,-4.14,-4.4,-0.42,4
6.41,0.99,-4.08,-1.47,-8.69,-2.14,4
8.19,2.05,-6.6,-0.44,-8.69,-2.73,4
8.77,-0.15,-8.49,-0.92,-8.69,-2.4,4
6.15,-3.45,-6.32,-1.78,-8.51,-0.5,4
5.11,-6.27,-6.31,-2.11,-7.46,1.04,4
1.84,-8.98,-1.78,-1.2,-4.95,1.45,4
1.2,-9.64,3.19,-1.24,-2.69,1.86,4
1.53,-10.83,7.25,0.89,-2.21,2.27,4
1.22,-15.37,13.16,-0.87,0.25,0.07,4
5.51,-13.75,21.35,-2.39,0.35,-1.02,4
-4.84,-16.78,23.42,-1.75,0.52,-0.06,4
-3.14,-9.71,19.41,-0.1,1.5,-0.03,4
-1.24,-9.3,18.84,0.3,0.04,1.41,4
-3.03,-8.28,16.24,0.43,0.94,-0.11,4
-3.25,-9.15,17.54,-0.11,0.94,-0.86,4
-0.37,-9.27,16.98,-0.37,2.51,-1.54,4
-3.41,-11.77,9.73,-0.89,4.27,-1.74,4
-1.88,-16.73,7.06,-1.53,5.48,-1.36,4
-0.53,-12.03,1.29,0.34,6.67,-0.39,4
-1.43,-10.21,-1.71,0.62,5.22,0.4,4
0.09,-6.54,-2.81,1.62,1.59,-0.19,4
-0.14,-6.22,-2.18,1.42,0.18,-1.19,4
6.82,-5.64,-9.17,-2.83,-7.74,-0.03,4
5.53,-9.06,-6.3,-3.26,-6.69,0.41,4
2.91,-8.43,-1.38,-2.27,-4.39,1.53,4
1.69,-8.88,1.4,-2.46,-2.47,1.02,4
-0.39,-10.44,9,-0.41,-1.73,1.37,4
0.88,-11.21,7.94,0.32,0.07,0.66,4
1.58,-14.46,19.3,-1.99,-0.9,-0.82,4
-1.3,-16.3,25.56,-3.32,-0.14,-2.6,4
-2.55,-14.5,23.26,-0.94,0.98,-0.53,4
-2.64,-14.81,16.4,0.05,0.56,1.4,4
4.29,-8.25,17.2,-0.1,-1.08,1.42,4
0.63,-10.05,17.16,-0.66,1.13,-1.63,4
0.37,-12.08,18.3,-1.18,1.65,-1.26,4
-0.43,-14.21,12.18,-0.74,6,-1.5,4
-1.46,-15.76,4.08,-1.12,7.1,-1.06,4
-1.2,-13.66,-1.16,-0.02,6.99,1.09,4
0.4,-9.32,-3.44,-0.59,5.82,1.47,4
0.94,-7.72,-2.24,0.45,4.05,1.43,4
1.32,-5.3,-2.47,1.37,1.91,0.16,4
1.32,-4.68,-1.87,1.7,1.92,-0.91,4
-0.37,-4.35,-2.31,1.7,0.98,-1.59,4
-1.51,-5.15,-1.78,2.01,0.05,-2.11,4
-2.43,-5.05,-1.68,1.68,-1.15,-2.47,4
-2.53,-5.96,0.03,1.05,-1.14,-2.8,4
-2.4,-7.66,1.23,0.79,-0.95,-2.97,4
-2.62,-11.61,1.86,0.47,-0.57,-3.43,4
-3.86,-12.6,0.8,0.05,0.4,-2.61,4
-4.95,-11.49,1.85,-1.41,0.82,-1.03,4
-3.03,-10.99,4.63,-1.42,0.74,0.45,4
-0.8,-10.83,4.02,-0.1,0.42,1.04,4
-1.91,-11.34,-0.03,-0.18,0.18,-0.08,4
-7.29,-14.82,0.22,-3.42,6.12,1.89,4
-14.61,-17.12,-17.37,-8.27,8.77,7.52,4
-12.97,-10.78,-14.45,-6.17,5.28,4.92,4
1.7,-2.33,-15.25,-5.18,-4.81,0.46,4
7.53,-1.38,-11.76,-2.81,-8.69,-0.77,4
13.8,0.99,-13.56,-1.99,-8.69,-0.76,4
10.74,-3.65,-10.92,-2.35,-8.69,-0.16,4
5.53,-8.13,-9.63,-2.32,-8.69,1.68,4
4.4,-7.86,-7.34,-2.18,-6.29,2.88,4
3.32,-7.82,-1.9,-2.2,-3.93,2.57,4
0.37,-7.11,0.37,-2.1,-1.36,2.4,4
2.33,-8.28,7.55,-0.17,-0.37,1.24,4
-0.73,-9.18,5.52,-0.49,0.42,-0.53,4
0.74,-15.46,19.32,-1.19,0.61,-1.05,4
-4.34,-15.33,25.9,-2.03,0.54,-1.81,4
-5.5,-8.13,24.72,-0.41,1,-0.48,4
-2.65,-5.59,23.55,0.41,0.69,1.32,4
-0.31,-6.28,23.44,0.19,0.86,0.61,4
-0.43,-4.22,20.98,0.08,1.03,-0.68,4
-3.01,-7.02,20.8,0.45,2.09,-1.84,4
-4.77,-10.9,11.35,-1.5,4.07,-1.67,4
-3.41,-17.62,5.74,-3.2,6.16,-2.47,4
-2.42,-15.32,0.08,-0.51,7.06,0.3,4
0.94,-6.97,-3.26,-0.06,5.24,0.75,4
0.95,-6.18,-2.24,0.38,2.82,-0.06,4
1.84,-4.16,-2.29,2.11,-0.38,-0.79,4
0.52,-4.53,-2.04,1.91,0.42,-2.26,4
-1.49,-4.16,-2.36,1.56,-0.13,-2.55,4
-1.95,-5.53,-0.68,1.03,0.28,-2.72,4
-6.68,-13.16,0.23,-0.36,1.18,0.57,4
-12.28,-14.98,-6.3,-2.89,8.77,4.31,4
-14.48,-10.94,-17.05,-5.49,6.93,5.16,4
-0.39,-5.39,-11.25,-3.59,-5.59,1.28,4
5.05,-3.41,-9.15,-0.87,-8.69,-0.04,4
6.26,-3.05,-9.62,-0.17,-8.69,0.95,4
10.13,-1.93,-6.68,-0.17,-8.06,2.62,4
1.53,-5.22,-7.58,-1.31,-5.88,2.01,4
4.93,-5.83,-3.59,-1.15,-4.33,2.73,4
1.85,-5.62,-1.57,-1.57,-2.29,0.96,4
-3.46,-7.21,1.1,-0.54,-1.38,1.31,4
-0.38,-8.6,5.65,-0.52,-4.08,2.43,4
14.45,-9.3,19.9,-2.8,-2.11,0.27,4
-3.02,-24.89,21.08,-3.49,2.37,-3.2,4
-2.88,-14.58,21.26,-0.18,-0.31,-0.05,4
2.26,-11.48,22.17,0.07,-0.21,1.03,4
3.03,-11.44,18.68,-0.39,0.15,-0.21,4
3.72,-11.26,19.36,-0.45,0.67,-0.75,4
1.25,-11.83,15.53,-1.19,2.11,-1.55,4
-2.74,-13.66,10.78,1.05,2.2,-0.69,4
-0.81,-15.44,7.48,-0.64,3.16,-0.77,4
-0.92,-10.99,3.25,1.05,2.47,-0.07,4
-1.33,-9.58,0.8,-0.12,3.17,-1.03,4
-0.85,-6.93,-0.08,0.54,3.06,-1.2,4
-2.59,-6.65,-0.61,0.15,2.54,-1.81,4
-0.49,-4.63,-0.31,0.52,2.1,-2.11,4
-2.02,-5.38,-1.17,-0.31,2.32,-2.79,4
-1.94,-4.85,-0.08,-0.65,1.89,-2.46,4
-2.59,-5.28,0.33,-0.77,2.04,-2.98,4
-3.23,-5.97,0.74,-0.81,1.5,-2.31,4
-0.77,-10.32,2.16,-0.46,0.62,0.34,4
6.74,-7.13,3.27,-3.32,8.77,0.47,4
-17.71,-12.35,-13.52,-7.21,8.77,5.43,4
-2.87,-6.06,-23.28,-5.23,6.84,4.34,4
-0.1,-9.44,-24.32,-6.02,-2.39,-0.19,4
4.03,-7.2,-23.01,-5.85,-7.42,-1.38,4
14.63,-1.97,-13.84,-3.53,-8.69,-2.86,4
15.32,-3.8,-16.32,-2.63,-8.69,-2.22,4
10.77,-11.49,-13.85,-1.52,-8.69,0.55,4
20.27,-6.97,-17.12,-1.6,-8.59,4.92,4
3.27,-9.21,-4.12,-2.83,-2.73,4.83,4
2.53,-0.33,-0.74,-3.06,-0.76,3.08,4
-2.7,-1.25,-4.46,-2.94,-1.86,1.68,4
10,-16.44,19.24,-0.74,-1.08,1.78,4
16.24,-18.68,26.96,-1.38,-1.89,-2.41,4
-17.45,-27.55,22.97,-1.5,1.35,-4.59,4
1.74,-7.84,22.55,1.44,1,2.04,4
6.56,-6.54,17.51,-0.15,1.18,-0.2,4
4.75,-8.55,23.15,0.64,1.19,-1.3,4
0.23,-15.13,26.93,0.85,1.39,-0.81,4
-1.78,-11.1,15.98,-0.16,1.77,-0.61,4
-10.69,-19.76,13.76,0.52,2.39,0.58,4
0.03,-15.12,8.47,-0.33,3.1,-0.72,4
-2.22,-13.17,-1.73,-0.07,7.93,-1.31,4
-0.26,-6.48,-4.57,-2.9,8.77,0.86,4
-3.16,-3.59,-6.73,-3.73,8.77,3.14,4
-1.12,-3.36,1.49,-1.72,4.17,3.87,4
1.18,-1.94,0.72,1.04,2.16,3.63,4
2.33,-1.18,0.32,1.89,2.49,3.68,4
4.02,-0.41,0.05,2.64,1.36,2.39,4
2.16,-9.35,1.12,0.54,-1.13,-0.31,4
-0.55,-10.55,0.6,0.05,0.25,-0.1,4
0.12,-10.38,1.01,-0.23,0.21,-0.11,4
0.41,-10.12,1.4,-0.12,0.42,0.11,4
1.09,-10.48,2.02,-0.07,1.15,-0.07,4
-2.53,-11.73,-0.74,-0.91,4.25,0.99,4
-19.42,-15.7,-21.05,-8.76,8.77,5.75,4
-7.04,-14.25,-17.69,-7.05,8.35,7.39,4
0.59,-6.28,-18.79,-6.23,-2.32,-0.67,4
9.27,-3.77,-13.21,-4.32,-7.27,-1.92,4
10.08,-1.77,-19.49,0.22,-8.69,-3.24,4
22.38,-5.42,-26.06,1.52,-8.69,-0.11,4
5.69,-10.57,-9.88,-0.78,-8.69,5.35,4
9.16,-6.34,-6.49,-0.98,-6.2,6.09,4
3.14,-3.11,-3.57,-2.06,-2.43,5.18,4
1.33,-2.24,2.85,-1.27,-0.36,3.03,4
0.96,-2.87,2.96,-0.65,0.16,1.12,4
1.09,-8.85,8.36,1.93,2.27,-0.09,4
0.86,-15.79,13.67,1.42,3.03,-1.71,4
-0.87,-10.85,27.04,-1.83,-1.29,-2.13,4
-11.78,-10.53,29.59,-0.94,1,-0.74,4
7.55,-3.68,24.74,0.12,0.88,1.28,4
3.04,-4.26,25.93,-0.12,0.15,-0.49,4
-0.13,-7.2,23.17,-0.45,1.94,-1.58,4
-0.87,-6.32,20.84,-0.07,2.15,-1.49,4
-6.29,-13.65,15.41,-0.23,3.01,-1.62,4
-1.34,-15.14,8.91,-0.68,3.34,-1.93,4
-1.02,-10.06,5.56,2.33,2.9,-0.06,4
0.78,-9,1.39,0.17,6.36,-1.88,4
-2.33,-5.94,-1.12,0.82,4.56,-0.79,4
-3.24,-10.8,0.3,0.26,-1.31,0.42,4
0.24,-8.75,1.48,-0.25,-0.89,0.03,4
-1.4,-9.18,2.35,-0.26,-0.14,-0.1,4
-2.04,-10.05,2.2,-0.26,0.07,-0.16,4
-1.88,-10.18,1.84,-0.08,0.29,-0.13,4
-4.34,-11.15,0.09,-0.1,-0.55,-0.14,4
2.27,-10.62,4.3,-0.95,2.14,0.35,4
-13.56,-13.9,-13.84,-6.24,8.77,3.58,4
-10.86,-8.26,-19.88,-5.03,8.77,6.1,4
-2.04,-4.77,-17.31,-4.65,-3.61,0.02,4
1.34,-6.13,-10.79,-3.91,-8.69,-0.76,4
9.93,-4.53,-21.1,-1.04,-8.69,1.24,4
15.44,-6.3,-12.04,-1.6,-8.69,2.79,4
9.14,-6.94,-9.03,-0.89,-8.24,4.89,4
6.07,-3.78,-5.72,-0.49,-4.4,4.98,4
3.22,-2.13,0.15,-2.45,-1.32,3.32,4
-5,-3.41,7.56,-2.54,-0.32,0.9,4
-3.1,-8.94,13,-1.34,0.72,0.21,4
3.78,-9.57,10.6,-2.45,-1.94,-0.44,4
-0.87,-12.75,16.47,-2.92,-0.09,-1.27,4
-3.17,-20.03,28.62,-1.6,2.63,-1.72,4
-7.53,-9.02,26.47,-0.71,-0.19,2.3,4
1.05,-10.48,17.64,-0.12,0.98,-0.9,4
2.18,-10.08,20.9,-0.85,0.34,-0.77,4
-0.7,-11.42,19.04,0,2,-2.19,4
-7.98,-16.6,12.02,-0.56,2.81,-1.34,4
0.45,-13.31,7.94,0.2,2.45,-0.85,4
-2.86,-12.7,0.92,0.98,3.35,-0.62,4
-0.88,-8.85,-1.4,0.56,3.39,-1.3,4
-1.53,-6.05,-2.6,0.25,3.79,-1.27,4
3.1,-1.94,-2.69,-0.16,-7.41,-0.18,4
0.99,-3.69,-2.43,0.43,-8.56,0.15,4
-1.92,-6.29,-3.6,1.91,-8.69,1.77,4
-1.94,-8.83,-1.53,2.09,-8.69,3.44,4
2.71,-5.01,1.17,3.08,-4.1,5.12,4
3.51,-6.02,6.66,0.66,-2.07,3.02,4
3.88,-6.12,10.17,-0.05,-0.3,0.37,4
2.24,-13.36,17.71,0.43,0.17,-0.21,4
-0.37,-11.78,20.89,-0.26,-0.28,-0.27,4
1.18,-7.09,22.28,0.16,0.07,0.67,4
3.38,-5.92,22.86,0.24,0.61,0.3,4
1.52,-7.73,21.29,-0.26,0.56,-1.2,4
4.7,-4.94,22.62,-0.02,0.62,-1.04,4
0.8,-4,17.66,-0.87,2.01,-2.07,4
1.76,-10.53,13.3,-2.02,5.22,-3.26,4
-2.2,-15.91,4.73,-2.91,7.42,-2.39,4
-2.08,-12.84,0.87,0.04,5.96,0.21,4
0.58,-5.62,-2.09,-0.3,5.62,0.62,4
-0.08,-7.09,-2.33,0.77,4.45,0.12,4
-0.47,-4.53,-3.15,0.92,3,-0.64,4
0.49,-3.94,-1.82,1.71,2.73,-0.78,4
-0.99,-4.72,-2.65,2.58,3,-1.74,4
-2.58,-3.42,-6.63,2.45,2.98,-1.73,4
-3.29,-4.45,-4.18,1.63,0.31,-2.5,4
-3,-5.17,-1.95,1.42,-0.25,-3.06,4
-4.18,-8.45,0.3,0.6,-0.9,-4.2,4
-4.09,-13.42,1.15,0.29,-1.22,-4.54,4
-4.04,-14.02,0.9,-0.18,-1.32,-3.47,4
-3.07,-12.5,2.05,-1.41,-0.08,-1.57,4
-2.67,-12.31,2.77,-0.9,0.28,0.12,4
6.46,-3.86,-8.86,-0.89,-8.69,0.68,4
3.2,-4.39,-5.58,-2.4,-7.33,1.1,4
3.33,-2.59,-3.32,-1.01,-5.45,2.44,4
-5.16,-7.33,2.51,-0.46,-2.05,2.49,4
-1.74,-3.95,2.02,-1.19,-0.85,1.87,4
1.5,-9.51,5.98,0.4,-0.03,1.62,4
3.18,-18.86,13.58,-2.52,-2.2,0.1,4
12.39,-18.97,24.67,-2.46,-4.04,1.41,4
-7.43,-24.58,27.75,0.2,4.12,-1.74,4
6.23,-10.01,23.59,0.91,0.21,3.18,4
6.48,-7.67,20.16,-0.36,1.18,-0.78,4
5.06,-7.97,18.08,-1.14,0.54,-1.35,4
-5.28,-16.02,12.34,-2.53,3.45,-3.71,4
-1.37,-13.1,8.29,-0.6,2.39,-2.23,4
-5.27,-16.6,1.77,-1.2,5.57,-1.54,4
0.32,-10.68,0.02,0.94,2.19,-0.49,4
-3.1,-8.79,-3.02,0.27,1.67,-1.01,4
0.9,-6.19,0.42,0.36,0.73,-1.55,4
0.49,-6.39,-0.15,-0.16,3.85,-2.4,4
-2.9,-8.91,-0.67,-0.06,3.71,-2.86,4
-3.26,-7.41,-1.02,-0.19,2.26,-2.89,4
-4.25,-6.61,0.24,-0.74,3.49,-2.54,4
-7.04,-5.91,-0.04,-0.7,1.51,-2.12,4
-7.46,-5.22,-0.62,0.31,-5.57,-0.44,4
3.39,-4.77,5.77,-1.53,-1.28,-1.25,4
-1.77,-10.16,6.79,-2.01,2.79,-2.3,4
-5.81,-10.6,3.69,-1.9,3.74,-1.46,4
-5.75,-12.48,5.15,-1.54,0.49,-0.37,4
0.7,-10.9,4.74,0.43,-0.89,0.7,4
1.08,-10.72,1.55,-0.73,1.61,0.43,4
-0.62,-10.36,-0.37,-0.2,-0.46,-0.38,4
-0.52,-10.41,0.02,-0.1,-0.14,-0.08,4
-0.59,-10.91,-0.64,-0.05,0.64,0.23,4
-7.14,-12.85,-1.96,-1.14,4.93,2.37,4
-12.2,-12.82,-17.78,-5.07,7.88,5.33,4
-4.26,-11.1,-13.95,-4.39,-1.4,2.32,4
2.01,-5.91,-10.56,-0.91,-8.69,-0.56,4
9.66,-0.36,-11.93,-0.12,-8.69,-0.95,4
6.61,-1.77,-7.37,-0.48,-8.69,0.58,4
3.95,-2.26,-7.57,-0.12,-8.69,2.73,4
4,-1.44,-6.8,-0.43,-5.93,3.71,4
-0.05,-3.04,-1.92,-0.13,-4.28,3.29,4
-0.15,-6.09,4.67,0.69,-0.91,2.04,4
-2.06,-7.84,5.74,1.88,1.08,1.94,4
-0.58,-10.49,13.4,-0.31,-0.95,1.32,4
1.28,-10.48,23.36,-2.65,-1.99,-0.54,4
-2.68,-14.6,28.46,-0.5,1.52,-2.64,4
-12.64,-10.2,18.52,0.23,2.06,-0.41,4
1.44,-4.87,15.75,-0.13,0.42,-0.3,4
-0.59,-6.53,23.54,-0.92,1.43,-1.08,4
-2.72,-8.95,21.64,1.12,3,-2.77,4
-2.91,-14.64,16.62,-1.8,4.93,-2.91,4
-3.97,-18.72,6.39,-0.56,5.58,-0.84,4
-1.48,-16.96,1.42,-1,5.26,0.11,4
2.27,-9.64,-0.71,0.69,5.01,1.65,4
2.7,-5.22,-4.45,0.27,5.87,0.76,4
3.18,-3.06,-5.15,0.18,5.72,0.55,4
5.02,-2.62,-2.67,0.73,4.71,-0.3,4
0.43,-3.23,-7.61,0.87,7.01,1.11,4
0.16,-0.2,-6.93,1.6,2.71,0.42,4
4.53,-1.95,-14.71,0.56,-8.69,-0.3,4
9.73,-5.36,-7.54,0.41,-8.69,2.4,4
5.78,-2.71,-4.22,-0.02,-7.93,2.97,4
0.92,-5.54,-1.62,1.63,-5.33,2.89,4
-0.18,-9.22,3.74,0.85,-4.16,2.03,4
1.34,-9.53,9.12,0.98,-0.32,0.68,4
1.54,-12.91,11.31,1.08,0.14,0.2,4
-1.61,-15.34,19.76,-0.09,-1.23,0.29,4
2.08,-5.53,20.48,-0.07,0.09,-0.59,4
-2.85,-7.61,17.18,0.17,0.63,0.16,4
1.54,-5.19,20.26,-0.06,0.58,0.62,4
1.72,-4.96,19.25,-0.17,0.5,-0.63,4
2.26,-4.36,21.17,-0.3,1.44,-0.62,4
-2.58,-7.84,18.24,-0.78,3.89,-1.78,4
-2.95,-8.23,11.4,-1.24,4.11,-2.28,4
-4.84,-18.95,6.57,-2.78,7.51,-2,4
-4.9,-12.3,-0.02,-0.6,6.08,-0.39,4
-1.04,-8.82,-1.31,-0.41,4.2,0.83,4
-0.55,-6.43,-2.71,0.04,3.44,0.11,4
0.22,-5.02,-1.45,0.71,2.49,-0.36,4
1.27,-3.44,-2.45,1.07,2.47,-0.49,4
1.48,-3.7,-1.79,1.37,3.05,-1.77,4
-2.25,-3.46,-3.66,2.32,1.43,-1.53,4
-3.31,-4.58,-4.65,2.05,0.7,-2.95,4
-3.76,-3.19,-4.61,2.55,-4.33,-2.81,4
-1.14,-7.01,0.76,-0.83,-2.28,-4.26,4
-0.4,-15.15,3.82,-1.28,1.46,-3.65,4
-4.31,-16.08,-0.06,-1.01,4.61,-1.28,4
-6.04,-12.56,0.13,-1.52,1.7,0.14,4
-1.35,-10.38,4.42,-0.82,-0.25,0.85,4
-1.47,-10.13,0.06,-0.15,-0.07,-0.14,4
-1.13,-10.13,0.2,-0.15,-0.03,-0.11,4
-1.46,-9.99,-0.02,-0.2,0.14,-0.1,4
-1.2,-10.11,-0.06,-0.11,-0.14,-0.1,4
-1.11,-10.1,0.07,-0.17,0.03,-0.09,4
-0.94,-9.77,0.12,-0.14,0,-0.13,4
-1.66,-10.37,0.09,-0.04,0.06,-0.12,4
-6.24,-11.86,-2.2,-0.52,2.14,0.59,4
-9.54,-13.69,-6.63,-3.15,7.49,3.85,4
-11.77,-10.94,-17.94,-5.99,8.76,4.77,4
-2.65,-8.48,-14.44,-3.93,-4.16,1.14,4
0.77,-6.41,-7.05,-4.02,-5.78,0.26,4
4.93,-4.7,-2.64,-2.36,-7.06,-0.21,4
2.92,-6.42,0.33,-3.02,-1.54,-0.24,4
2.25,-8.18,0.94,-2.31,0.53,-0.66,4
-1.82,-9.18,-0.19,-0.68,1.29,-0.58,4
-6.27,-5.5,-3.12,0.73,1.12,-0.33,4
-16.02,0.58,-9.43,0.74,1.78,0.62,4
-13.17,5.18,-11.87,1.39,-5.84,-0.62,4
-4.42,5.09,-16.15,0.54,-8.69,-1.09,4
4.92,-2.46,-8.07,-1.07,-8.69,0.36,4
3.56,-5.11,-6.76,-1.5,-7.56,2.67,4
5.72,-5.27,-5.58,-0.6,-4.53,3.91,4
5.25,-4.52,-3.89,-0.22,-1.59,2.84,4
0.52,-9.31,5.96,2.08,-1.13,3.49,4
5.03,-4.99,22.35,-1.38,-1.34,1.67,4
-2.32,-7.99,29.03,-1.27,0.15,-3.41,4
-7.91,-7.55,24.12,0.28,-0.67,0.63,4
-0.6,-5.7,22.01,0.24,0.89,-0.3,4
1.68,-1.56,19.04,0.1,0.44,0.39,4
0.9,-9.97,0.9,-0.6,0.45,0.58,4
-0.36,-10.04,0.11,-0.56,0.57,0.48,4
-0.78,-10.39,-0.37,-0.56,0.33,0.28,4
-1.19,-10.01,-0.62,-0.64,0.56,0.48,4
-1.95,-10.16,-0.32,-0.9,0.95,0.48,4
-1.3,-9.82,-0.37,-0.68,0.69,0.51,4
-1.74,-10.08,-0.78,-0.43,0.31,0.35,4
-1.68,-9.6,-1.71,-0.27,-0.11,0.12,4
-0.4,-9.53,-1.99,-1.12,3.34,0.71,4
-30.72,-21.7,-27.73,-7.05,8.77,8.47,4
-15.75,-15.76,-42.34,-7.33,3.99,5.74,4
1.53,-20.74,-37.28,-8.76,-5.99,1.15,4
31.89,-10.07,-31.63,-6.27,-8.69,-0.53,4
25.14,-9.72,-35.18,-4.69,-8.69,1.22,4
14.54,-8.42,-28.62,-6.48,-8.69,2.59,4
5.27,-19.01,-15.81,-5.23,-7.8,4.16,4
-1.37,-11.94,-3.85,-3.29,-3.54,5.52,4
1.18,-8.58,-2.85,-0.6,-0.26,5.13,4
-1.92,-5.91,-1.41,-1.35,-0.67,3.49,4
-5.91,-12.48,1.21,-0.59,0.3,2.83,4
-1.68,-12.13,6.76,-0.96,1.49,1.15,4
-1.61,-15.99,8.54,0.48,1.7,0.45,4
0.29,-22.23,26.38,-0.32,2.05,-1.39,4
-13.54,-10.93,19.07,-0.04,1.33,-0.04,4
-0.59,-11.32,18.68,1.46,-0.75,1.73,4
1.99,-10.6,18.57,0.55,1.03,0.21,4
1.5,-9.84,17.82,-0.16,0.69,-0.69,4
0.19,-11.75,26.56,-0.89,1.92,-0.85,4
-3.71,-13.15,20.85,1.97,3.22,-2.65,4
-14.71,-25.99,10.59,-0.2,5.34,-0.71,4
0.17,-9.95,0.64,-0.28,0.19,0.14,4
-1.58,-10.44,-0.54,-0.62,0.92,0.04,4
-8.59,-15.18,-7.99,-6.26,8.77,3.67,4
-28.88,-25.48,-28.45,-8.76,8.77,8.71,4
-13.18,-16.19,-39.63,-8.38,2.48,4.57,4
8.32,-20.14,-45.64,-8.76,-4.69,0.96,4
36.37,-19.94,-24.83,-8.76,-8.69,-1.27,4
33.16,-6.44,-24.97,-7.38,-8.69,-2.95,4
30.23,-2.18,-36.04,-6.44,-8.69,-0.85,4
5.9,-20.57,-29.42,-8.14,-8.07,0.82,4
-1.49,-22.31,-11.67,-6.96,-5.14,3.26,4
-0.91,-14.72,0.2,-2.43,-2.29,3.87,4
-2.45,-12.08,-2.88,-0.72,-2.77,2.54,4
0.2,-17.38,6.2,0,0.06,2.68,4
-2.49,-20.9,6.63,-0.96,2.67,0.32,4
3.31,-17.97,12.03,1.35,2.33,0.51,4
-2.01,-14.29,19.27,0.57,1.08,-0.73,4
-1.9,-14.82,22.04,-0.91,3.07,-2.43,4
2.78,-6.99,22.76,-0.18,-0.12,1.5,4
1.35,-11.49,23.84,0.22,1.74,0.2,4
5.97,-12.48,24.89,-0.22,0.74,-0.92,4
-3.24,-12.21,18.5,0.66,2.27,-0.93,4
-1.5,-13.32,14.8,0.71,2.71,-1.7,4
-6.61,-17.98,10.55,-0.03,4.22,0.17,4
-6.65,-16.39,6.53,1.41,5.38,0.5,4
-6.06,-11.73,2.74,0.93,6.1,1.46,4
-8.14,-9.71,-1.18,0.2,5.23,2.2,4
-0.03,-5.4,0.09,1.62,2.31,3.2,4
-0.32,-3.17,-2.85,1.08,3.57,2.3,4
2.29,-1.94,-0.69,1.71,-0.65,1.39,4
-1.62,-9.71,0.86,-0.22,0.08,0,4
