acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-3.08,-7.97,-23.31,-2.7,-3.37,7.06,1
-0.46,-6.71,-22.8,-3.87,-2.14,7.41,1
-7.42,-17.02,-28.13,-4.62,-8.33,6.63,1
6.53,-29.1,-13.52,-3.91,-8.69,8.71,1
30.37,-13.77,-0.95,2.1,-3.93,8.71,1
24.45,12.61,-14.5,4.5,5.31,5.04,1
13.65,16.75,-23.73,1.77,5.76,-1.08,1
13.96,14.5,-29.17,-3.16,2.14,-7.33,1
37.01,-35.13,-33.14,-8.76,1.78,-8.75,1
-2.99,-78.7,-45.08,-8.76,-8.69,-8.75,1
-9.13,-19.09,0.75,-3.45,5.08,2.92,1
23.5,-18.43,14.11,-4.83,-5.49,-5.43,1
3.91,-20.79,10.53,-4.18,0.07,-1.22,1
6.16,-17.76,7.53,-1.29,-1.85,-0.59,1
2.88,-14.01,3.63,-1.82,-0.36,0.12,1
5.13,-12.03,3.49,-1.46,-0.27,1.12,1
2.44,-10.73,1.36,-1.08,0.18,0.47,1
4.3,-11.73,2.18,-1.36,-0.1,0.13,1
2.07,-10.24,-0.13,-1.52,1.31,0.51,1
-1.55,-9.61,-3.44,-1.14,0.62,0.13,1
1.19,-10.31,-1.99,-1.25,1.74,0.58,1
-0.78,-11.44,-2.52,-0.88,1.69,-0.17,1
-0.26,-11.81,-1.28,-0.33,2.18,0.11,1
0.46,-12.23,-1.42,-0.68,3.62,0.52,1
-4.67,-12.94,-3.62,-0.91,4.24,-0.08,1
-4.57,-13.99,-2.56,-0.87,2.18,-0.58,1
-5.76,-12.23,-2.11,-1.32,2.57,0.08,1
-6.14,-10.92,-2.08,-0.86,2.19,0.51,1
-2.47,-9.95,-1.03,0.01,1.12,0.3,1
-0.52,-9.72,-1.47,-0.1,1.18,0.45,1
-1.41,-8.27,-4.04,-0.27,0.73,0.2,1
-0.76,-8.41,-3.49,0.27,1.74,1.36,1
-1.43,-7.66,-4.56,0.35,1.96,0.53,1
-0.31,-8.55,-4.45,-0.11,2.11,0.23,1
0.88,-10.62,-4.78,-0.77,4.4,0.98,1
-4.27,-12.47,-9.52,-1.18,6.14,4.27,1
-7.24,-9.74,-15.79,-1.45,6.67,7.25,1
-8.93,-7.84,-23.28,-1.32,3.45,8.71,1
-6.4,1.05,-30.32,-4.71,0.77,4.85,1
-17.8,-20.16,-34.98,-7.25,-6.5,3,1
-0.83,-44.84,-19.42,-6.32,-8.69,8.71,1
19.29,-35.64,-9.58,1.43,-8.69,8.71,1
36.89,-6.61,-9.2,7.99,1.31,8.71,1
17.93,18.63,-24.7,4.18,4.73,0.95,1
14.91,2.65,-25.88,0.33,3.86,-3.79,1
34.77,4.3,-35.93,-8.76,0.03,-8.75,1
30.09,-78.7,-41.24,-8.76,7,-8.75,1
78.2,-74.3,-6.95,-8.76,-8.69,-8.75,1
-3.75,-5.82,-8.02,-6.07,5.37,4.37,1
16.91,-20.43,5.4,-3.54,-5.66,-5.41,1
6.36,-21.15,2.4,-5.73,1.35,-0.06,1
5.4,-20.66,4.21,-1.77,-0.86,-1.42,1
3.8,-14.87,-0.65,-1.17,-0.03,-0.37,1
3.76,-12.74,-1.16,-2.24,0.64,0.46,1
3.29,-10.09,-2.63,-1.72,0.21,0.04,1
1.16,-9.45,-4.89,-1.79,0.53,0.29,1
1.43,-8,-5.27,-1.06,-0.26,0.17,1
2.76,-11.7,-2.97,-1.1,1.22,0.85,1
-0.13,-13.13,-2.24,0.26,1.66,0.91,1
0.11,-12.2,-1.24,0.17,2.45,0.79,1
-1.84,-14.46,-2.27,-0.1,2.73,0.6,1
-1.95,-13.25,-1.8,0.1,3.43,0.75,1
-4.07,-11.98,-1.85,-0.23,4.46,1.6,1
-4.09,-12.13,-0.6,0.1,2.81,1.13,1
-3.24,-8.78,-2.08,0.08,1.14,0.41,1
-0.43,-9.2,-1.76,-0.38,-0.85,-0.06,1
2.18,-8.87,-0.68,-0.44,-0.34,0.04,1
1.88,-9.59,-1.53,-0.55,0.27,-0.27,1
0.32,-9.32,-1.37,-0.32,1.51,0.42,1
-2.08,-8.63,-3.54,-0.39,1.5,0.68,1
-1.12,-9.09,-2.8,-0.29,-0.1,0.19,1
-1.05,-9.39,-3.63,-0.17,0.32,0.48,1
-0.9,-9.81,-3.7,-0.1,0.34,0.67,1
-0.51,-11.05,-3.55,0.27,0.55,1.44,1
3.26,-9.33,-2.62,0.98,1.21,1.88,1
3.78,-8.19,-3.26,0.99,2.69,1.24,1
1.62,-9.77,-3.45,0.25,3.42,0.95,1
1.14,-10.56,-4.95,-0.74,5.89,2.22,1
-1.46,-9.57,-8.62,-0.74,6,2.34,1
-6.23,-7.68,-15.88,-1.86,6.25,4.04,1
-11.56,-4.71,-21.03,-3.27,4.04,5.8,1
-11.22,-4.04,-30.08,-3.43,-0.74,7.01,1
-12.88,-7.99,-35.96,-5.82,-4.13,7.43,1
-10.58,-27.81,-29.17,-6.68,-8.69,8.16,1
7.45,-36.22,-11.88,-2.24,-8.69,8.71,1
29.82,-16.02,-7.19,4.19,-5.42,8.71,1
24.21,8.89,-16.91,4.53,1.86,4.62,1
13.31,12.19,-20.79,1.1,5.44,-1.24,1
12.01,11.85,-26.86,-2.91,2.47,-6.27,1
35.37,-29.65,-33.2,-8.76,2.12,-8.75,1
29.85,-78.7,-44.51,-8.76,4.61,-8.75,1
64.89,-19.91,28.11,2.61,1.75,-1.97,1
-0.85,-33.89,2.86,-8.45,-8.69,-8.75,1
13.68,-31.8,23.98,-3.79,-0.25,-0.79,1
0.18,-16.9,6.48,-1.65,-0.99,-0.71,1
3.84,-17.63,6.79,-2.29,-0.41,-0.42,1
1.36,-14.2,4.08,-1.3,1.27,0.54,1
1.73,-11.79,2.04,-0.42,0.44,0.16,1
1.95,-9.62,0.49,-1.09,1.08,0.64,1
-0.16,-7.39,-2.99,-0.47,0.46,0.32,1
0.17,-7.49,-2.87,-1.06,0.35,0.02,1
1.25,-9.68,-1.05,-1.6,0.54,0.07,1
0.39,-9.81,-1.48,-1.21,1.71,0.44,1
0.4,-11.93,-0.45,-0.83,2.5,0.08,1
-2.67,-12.93,-1.86,-0.36,3.1,0.04,1
-3.87,-14.05,-2.71,-0.37,3.29,-0.04,1
-6.6,-12.8,-1.75,-0.87,2.59,-0.32,1
-6.04,-13.18,0.76,0.12,5.81,1.96,1
-7.68,-8.6,-5.34,0.15,2.19,0.8,1
-3.78,-9.36,-4.68,-0.53,-1.82,-0.3,1
2.53,-10.65,1.27,-0.27,-1.52,-0.11,1
-3.21,-9.5,-3.99,-0.48,-0.4,1.44,1
-1.89,-10.06,-2.58,-0.25,-0.4,1.05,1
0.31,-10.38,-2.33,0.77,0.56,1.57,1
3.67,-9.36,-3.46,1.1,3.1,1.79,1
4.58,-8.85,-4.63,1.49,4.71,0.37,1
2.85,-8.88,-6.1,1.07,4.72,-0.81,1
2.73,-10.58,-7.42,-1.66,7.12,0.53,1
-4.3,-9.23,-14.9,-2.56,8.24,2.44,1
-11.3,-10.23,-18.25,-3.97,3.93,4.19,1
-7.07,-14.37,-21.13,-3.01,0.1,7.27,1
-7.31,-12.3,-32.24,-3.9,-0.93,8.26,1
-11.64,-28.24,-29.93,-6.6,-8.48,8.71,1
-0.63,-37.75,-13.19,-4.59,-8.69,8.71,1
17.75,-20.7,-4.9,1.3,-5.39,8.71,1
23.29,-0.23,-11.34,3.22,2.36,7.78,1
15.12,11.57,-20.24,0.3,4.86,1.42,1
12.24,9.48,-25.19,-2.35,3.6,-3.71,1
36.84,-14.85,-27.13,-8.26,0.11,-8.75,1
-9.85,-70.98,-33.44,-8.76,-4.91,-8.75,1
78.2,-78.7,76,-8.76,3.31,-4.26,1
-6.73,-5.68,-7.92,-4.39,-8.69,-6.78,1
14.82,-22.68,18.18,-7.48,0.81,-1.18,1
-5.71,-22.84,8.98,-2.15,-1.24,-1.83,1
6.03,-15.78,11.31,-1.91,0.07,0.4,1
1.9,-12.7,6.18,-0.19,0.25,0.6,1
2.05,-10.88,3.82,-0.12,0.25,0.47,1
3.08,-9.77,4.13,-0.17,0.88,0.69,1
1.16,-8.59,2.27,-0.11,0.12,0.25,1
-0.31,-8.75,0.88,-0.15,1.05,0.61,1
-0.58,-9.19,0.16,-0.45,0.99,0.79,1
-1.23,-8.96,-0.98,-0.71,1.19,0.96,1
-0.59,-7.29,-1.47,-0.72,1.26,0.57,1
0.11,-8.09,-0.37,-1.89,1.47,-0.25,1
-0.47,-10.8,-0.23,-1.57,2.37,-0.76,1
-1.84,-12.44,-2.19,-1.43,3.2,-1.26,1
-4.04,-15.53,-2.64,-1.56,3.51,-1.51,1
-6.71,-15.11,-3.26,-1.03,3.59,-0.8,1
-8.55,-12.89,-3.15,-0.51,1.95,-0.13,1
-5.59,-13.21,0.99,-0.34,2.78,1.58,1
-5.15,-8.25,-2.93,0.12,0.79,1.19,1
25.88,-2.56,-22.05,-7.29,0.03,-8.56,1
38.42,-35.49,-41.15,-8.76,3.47,-8.75,1
15.21,-78.7,24.87,-4.63,-8.69,-8.75,1
-12.17,-1.04,-13.69,-7.02,2.01,-0.84,1
17.03,-19.61,22.07,-2.33,-3.7,-3.2,1
-5.95,-20.22,10.5,-2.51,-0.66,-1.61,1
3.09,-17.34,15.15,-1.07,-1.4,-0.89,1
1.04,-14.46,11.36,-0.95,0,0.29,1
0.94,-12.78,10.54,0.14,-0.78,-0.09,1
0.64,-10.49,8.78,0.08,0.23,0.37,1
-0.12,-9.3,7.14,0.26,0.14,0.3,1
0.2,-8.87,6.73,0.46,0.07,0.37,1
-0.97,-7.51,5,0.54,0.12,0.43,1
-0.86,-7.04,3.89,0.6,-0.21,0.82,1
1.62,-5.49,3.69,0.25,0.57,1.31,1
0.81,-4.59,2.68,-0.9,0.46,0.5,1
1.3,-6.39,2.34,-1.14,0.42,-0.09,1
0.53,-7.38,1.15,-1.4,0.66,-0.28,1
0.59,-8.98,0.94,-1.62,0.72,-0.42,1
0.01,-9.37,-0.32,-1.61,0.98,-0.49,1
0.65,-11.04,0.27,-1.97,1.5,-0.7,1
-0.13,-12.4,0.47,-2.17,1.69,-1.09,1
-2.18,-13.9,-0.69,-1.79,2.29,-1.29,1
-2.72,-16.04,0.25,-1.94,1.98,-1.5,1
-4.27,-16.55,-0.33,-1.24,2.65,-0.92,1
-5,-15.31,0.71,-1.44,2.89,0,1
-4.3,-12.47,-0.19,-0.6,3.28,0.81,1
-4.75,-9.74,-2.6,-0.33,3.39,1.32,1
-4.72,-8.52,-3.44,-0.37,1.96,1.1,1
-2.35,-8.29,-2.26,-0.4,0.26,0.55,1
0.07,-8.61,-1.78,-0.17,-0.22,0.23,1
0.45,-10.3,-2.94,-0.32,0.25,-0.01,1
-0.88,-9.81,-4.17,-0.31,0.51,-0.03,1
-2.68,-11.6,-2.38,-0.27,-0.44,-0.13,1
-0.2,-9.22,-0.96,0.23,-0.13,0.33,1
-0.64,-8.87,-3.31,-0.25,-0.22,-0.07,1
-0.66,-9.08,-3.31,-0.32,-0.36,-0.08,1
-0.36,-9.02,-3.28,-0.17,-0.3,-0.08,1
-0.7,-9.42,-3.3,-0.02,-0.23,-0.09,1
-0.4,-9.42,-3.27,0.12,-0.13,0.04,1
-6.91,-12.15,-6.5,-0.57,4.29,3,1
-11.62,-12.22,-9.66,0.16,3.94,6.26,1
-17.15,-11.17,-15.48,0.72,1.23,8.12,1
-19.55,-5.7,-17.47,-0.95,-0.54,8.3,1
-21.56,-16.09,-14.2,-4.28,-2.68,8.71,1
-10.66,-25.54,-9.12,-3.07,-6.1,8.71,1
0.95,-18.74,-6.34,0.62,-6.29,8.71,1
12.76,-7.73,-5.15,3.8,-3.88,8.09,1
13.47,2.78,-11.91,4.44,1.42,4.71,1
13.73,3.95,-16.08,1.57,3.51,0.98,1
13.61,13.22,-23.6,0.03,4.21,-1.22,1
20.91,15.51,-28.49,-3.17,2.6,-6.02,1
30.89,-25.49,-37.82,-8.76,2.22,-8.75,1
2.46,-78.7,-65.11,-8.76,-4.4,-8.75,1
69.05,-76.09,69.01,-2.34,3.87,-3.03,1
4.36,-4.22,-13.32,-5.82,-8.69,-3.97,1
8.95,-15.62,7,-5.59,3.48,0.05,1
6.33,-19.34,6.28,-3.55,-3.12,-3.3,1
5.72,-16.4,6.33,-2.72,0.34,-0.38,1
7.41,-16.29,6.43,-2.45,-0.16,-0.38,1
4.9,-15.78,4.48,-1.79,0.1,-0.36,1
4.27,-14.28,2.44,-1.21,0.88,0.32,1
1.05,-11.39,-0.84,-0.19,1.24,0.79,1
0.3,-8.73,-2.47,-0.98,1.65,0.5,1
0.2,-10.24,0.08,-1.01,0.01,-0.59,1
0.16,-10.43,-0.05,-0.74,0.96,0.05,1
0.53,-10.89,-0.26,-0.43,0.79,0.09,1
0.62,-10.9,0.23,-0.19,0.37,-0.24,1
0.6,-10.14,0.85,-0.44,1.81,0.28,1
-1.91,-11.46,0.35,-0.54,1.05,-0.26,1
-1.53,-12.08,0.15,-0.78,1.51,0.24,1
-1.12,-13.09,-0.64,-0.69,2.21,0.88,1
-0.81,-11.18,0.27,-1.05,2.2,0.27,1
-4.99,-13.45,-1.08,-0.7,5.06,1.52,1
-4.44,-10.77,0.74,0.78,1.05,0.67,1
0.15,-7.19,0.07,-0.29,0.55,0.38,1
-0.92,-9.06,-2.11,-0.47,-0.24,-0.66,1
0.09,-9.91,-1.45,-0.35,-0.31,-0.48,1
0.93,-10.43,-1.41,-0.23,0.11,-0.22,1
0.12,-10.43,-2.14,-0.05,0.55,-0.03,1
4.63,-6.42,-36.82,-6.88,0.24,-1.71,2
21.17,-18.72,-34.03,-8.76,-1.91,-4.17,2
2.64,-37.24,-8.32,-8.76,2.71,-3.54,2
-2.67,-24.55,4.15,-5.55,0.4,-1.58,2
-7.97,-4.37,-10.1,0.44,-4.05,-1.59,2
-5.99,2.82,4.14,-0.84,0.16,-1.43,2
0.13,1.65,-7.16,-0.17,0.84,-0.3,2
-1.91,3.69,-8.2,-0.44,0.61,-0.05,2
-0.68,5.18,-8.04,0.33,-0.2,-0.12,2
-0.43,5.62,-8.13,0.09,-0.06,-0.14,2
-0.92,4.83,-7.52,-0.14,0.14,-0.06,2
-1.25,4.1,-7.18,-0.07,-0.04,-0.09,2
-0.75,3.51,-5.75,-0.07,-0.1,-0.21,2
-3.19,0.65,-6.44,0.45,-0.66,-0.33,2
-4.1,-2.2,-4.92,1.48,-2.35,-0.69,2
-1.79,-5.53,-3.3,3.14,-2.75,-0.68,2
-3.29,-6.98,-5.81,4.26,-2.08,-0.81,2
-2.31,-9.05,-7.5,5.4,-2.56,-1.82,2
0.32,-10.61,-7.53,5.71,-1.62,-2.83,2
3.66,-14.65,-9.07,5.49,1.78,-3.7,2
1.33,-17.25,-12.84,3.82,4.03,-4.14,2
-3.65,-19.31,-13.38,2.87,2.6,-4.36,2
-4.69,-13.5,-11.93,2.53,0.43,-2.99,2
-1.61,-7.69,-7.97,-0.2,1.37,-0.55,2
-1.41,-8.38,-4.96,-1.73,1.91,-0.23,2
-2.23,-8.83,-3.76,-1.08,1.15,-0.04,2
-0.7,-8.09,-3.39,-0.36,0.56,0.36,2
-0.96,-8.74,-3.98,-0.59,0.65,0.57,2
0.12,-9.87,-2.92,-1.21,0.13,1.08,2
0.15,-10.97,-1.89,-1.07,-0.05,0.93,2
2.25,-10.9,0.84,-0.43,-0.77,0.35,2
2.96,-12.15,2.2,1.59,-1.32,-0.3,2
3.81,-9.17,-0.11,0.48,-0.09,-0.09,2
2.01,-9.7,-1.84,-0.06,0.36,-0.26,2
1.05,-9.97,-2.13,-0.09,0.25,-0.22,2
0.82,-9.67,-2.31,0.04,0.19,0.03,2
1.09,-9.84,-2.09,0.2,0.09,0.14,2
1.48,-9.61,-1.26,0.31,0.05,0.14,2
1.47,-9.44,-0.99,0.21,0.2,0.07,2
0.95,-9.58,-1.34,0.05,0.09,-0.07,2
14.84,-28.4,-37.33,-8.76,0.93,-2.78,2
-2.28,-45.9,-7.2,-8.76,0.13,-4.78,2
-25.9,-70.6,74.16,-0.13,-2.17,-2.29,2
-2.66,1.28,-12.87,-0.03,1.38,-0.18,2
-2.19,1.99,-9.04,-0.95,0.13,-0.81,2
1.27,3.73,-5.23,-1.21,-0.02,-0.73,2
-1.1,4.03,-7.75,-0.62,0.41,-0.2,2
-1.76,5.01,-7.7,-0.34,-0.42,-0.27,2
0.46,5.23,-5.3,-0.2,-0.32,0.03,2
-0.17,3.77,-5.38,-0.28,0.59,0.09,2
-2.03,1.17,-5.96,0.36,0.16,0.16,2
-3.46,-3.77,-3.44,1.44,-1.25,0.01,2
-2.22,-7.66,-2.53,3.39,-1.58,0.32,2
-1.34,-8.58,-6.46,5.3,-2.49,-0.09,2
-0.59,-10.16,-10.34,6.91,-3.11,-1.3,2
-1.85,-10.3,-14.07,7.83,-3.1,-2.81,2
0.67,-13.63,-10.62,5.56,0.72,-2.73,2
-6.24,-13.32,-14.41,4.29,2.89,-2.23,2
-4.37,-10.8,-10.86,2.27,0.58,-2.44,2
-3.38,-10.81,-7.23,0.72,1.16,-1.99,2
-2.06,-10.51,-5.52,-0.05,2.37,-0.54,2
-3.26,-8.45,-6.02,-0.38,2.42,0.16,2
-3.49,-9.2,-4.26,-0.78,0.6,0.17,2
-1.73,-10.2,-1.68,-0.65,-0.88,0.12,2
0.18,-10.71,-0.04,-0.49,-0.6,0.22,2
0.01,-12.24,2.05,0.19,-0.45,0.19,2
2.38,-9.26,1.05,0.42,-0.44,-0.01,2
0.66,-9.39,-1.26,-0.23,0.69,-0.02,2
-0.16,-10.06,-1.86,-0.18,0.32,-0.06,2
0.26,-9.25,-2.22,0.01,0.08,0,2
0.22,-9.9,-1.72,-0.01,0.06,0,2
0.19,-10.17,-0.89,0.16,-0.01,0.05,2
0.35,-9.72,-0.81,0.12,0.24,0.07,2
-0.41,-9.78,-1.64,0,0.16,-0.01,2
0.19,-9.85,-1.54,0.04,-0.1,-0.03,2
0.41,-9.73,-1.37,0.08,-0.05,-0.01,2
0.22,-9.8,-1.25,0.07,0.04,-0.02,2
0.06,-9.81,-1.34,0.07,-0.01,-0.01,2
0.29,-9.8,-1.26,0.05,0.03,-0.01,2
0.1,-9.77,-1.39,0.04,0.02,-0.02,2
-1.52,-10.5,-1.65,-0.15,0.86,0.41,2
-3.08,-12.37,-1.15,-0.22,1.35,2.03,2
-3.93,-16.76,-9.31,1.17,4.95,5.19,2
4.42,8.74,-46.98,0.07,2.76,1.58,2
12.92,-21.38,-60.95,-8.76,2.79,-5.16,2
13.76,-56.04,-1.17,-8.76,-1.49,-5.11,2
0.2,-38.02,9.54,-5.8,0.34,-3.5,2
0.75,3,-9.02,-1.1,3.48,-0.75,2
-6.1,4.91,-6.46,0.08,0.1,-0.86,2
1.81,2.31,-5.49,-0.49,0.06,-0.23,2
-0.31,1.96,-6.86,-0.64,0.21,-0.27,2
-1.16,3.7,-8.17,-0.11,0.09,-0.28,2
0.35,4.18,-7.23,-0.08,-0.3,-0.13,2
-0.53,3.59,-7.09,-0.19,0.3,0.02,2
-0.97,3.25,-7.77,0.15,-0.27,0.02,2
0.13,3.4,-6.31,0.05,-0.11,0.06,2
-1.37,0.7,-6.17,0.36,-0.14,0.25,2
-3.57,-5.18,-2.44,1.41,-1.67,-0.13,2
-3.34,-8.11,-2.12,3.86,-2.84,0.07,2
-1.13,-9.72,-6.11,6.51,-3.23,-0.57,2
-1.47,-10.83,-11.31,7.34,-3.22,-2.22,2
-0.32,-12.41,-9.94,5.91,-0.76,-2.85,2
-2.77,-15.08,-11.01,3.94,2.56,-2.57,2
-3.31,-14.89,-10.62,3.12,1.71,-2.83,2
-4.53,-13.05,-9.25,2.07,1.68,-2.49,2
-5,-10.04,-8.52,0.79,1.98,-0.56,2
-3.68,-7.78,-6.36,-0.88,1.23,0.48,2
-2.17,-9,-3.34,-1.28,-0.05,0.17,2
-1.04,-10.12,-1.82,-0.71,-0.39,-0.01,2
-0.91,-9.7,-1.63,-0.41,-0.03,0.12,2
-1.33,-9.96,-1.55,-0.43,-0.4,-0.06,2
-0.31,-10.32,-0.7,-0.42,-0.79,-0.04,2
0.82,-13.3,2.79,0.49,-0.86,-0.05,2
2.43,-8.67,0.63,0.5,-0.22,-0.06,2
0,-9.96,-1.09,-0.37,0.57,-0.12,2
0.01,-10.05,-1.67,-0.29,0.26,-0.05,2
0.14,-9.5,-2.1,-0.1,0.25,0.02,2
-0.29,-9.78,-2.14,0.08,0.13,0,2
-0.17,-9.94,-1.44,0.21,-0.01,-0.01,2
-0.22,-9.87,-1.23,0.25,-0.09,-0.03,2
-0.05,-9.81,-1.45,0.05,0.12,-0.01,2
0.07,-9.72,-1.28,0.05,0.08,-0.02,2
-0.04,-9.91,-1.42,0.04,0.19,-0.02,2
-0.25,-9.75,-1.65,0.03,0.16,0,2
-1.62,-11.25,-2.08,0.15,0.16,0.18,2
-12.74,-12.18,-15.03,0.48,1.63,3.95,2
-4.68,-7.65,-18.18,-2.61,-3.75,1.72,2
-6.54,5.55,-56.01,-8.76,8.77,2.92,2
20.51,-28.52,-20.51,-8.76,-1.54,-3.83,2
-0.65,-36.43,-5.04,-7,1.61,-2.08,2
-16.6,-26.81,-14.51,-3.18,6.03,1.08,2
-8.97,6.84,-7.44,0.43,0.14,-0.43,2
0.35,3.66,-9.1,-0.35,-0.69,-0.44,2
1.82,2.84,-5.82,-0.58,1.03,0.02,2
-2.99,3.03,-8.24,0.14,0.25,0.24,2
-0.21,5.13,-8.17,0,-0.16,0.12,2
-0.76,4.97,-7.37,-0.22,0.19,0.21,2
-0.73,3.98,-6.71,-0.15,0.12,0.07,2
-1.34,3.3,-6.52,0.2,-0.09,-0.06,2
-1.49,2.48,-5.84,0.7,-0.28,0.18,2
-3.19,-0.58,-5.2,1.91,-1.27,0.01,2
-0.82,-2.99,-3.8,2.55,-1.97,-0.16,2
-2.85,-4.93,-5.44,3.09,-1.16,-0.14,2
-2.42,-6.13,-7.79,4.72,-2.88,-1.01,2
-0.82,-8.01,-7.41,5.21,-2.57,-1.99,2
-5.08,-9.66,-10.68,5.42,-0.82,-2.1,2
-3.96,-10.71,-8.52,3.88,-0.44,-2.48,2
-4.65,-11.44,-7.4,2.84,0.47,-2.24,2
-4.98,-11.18,-6.61,1.92,0.67,-2.23,2
-4.77,-10.47,-5.38,0.99,0.59,-1.57,2
-3.93,-10.17,-3.55,0.18,0.75,-0.85,2
-2.39,-9.79,-2.02,-0.1,1.35,-0.16,2
-2.4,-9.4,-2.08,-0.28,1.87,0.22,2
-3.25,-9.84,-2.54,-0.3,1.15,0.17,2
-2.1,-9.92,-1.63,-0.25,-0.11,0.11,2
-0.38,-9.93,-0.57,-0.21,-0.47,-0.01,2
-0.12,-9.89,-0.39,-0.14,-0.33,-0.07,2
0.46,-10.84,0.46,0.03,-0.16,-0.08,2
0.25,-10.02,0.21,0.15,0.12,-0.06,2
-0.44,-9.87,-0.78,-0.01,0.33,-0.05,2
-3.83,-11.61,-1.75,-0.26,-0.94,-0.52,2
-7.32,-13.7,-10.42,-0.87,3.35,3.97,2
0.22,12.27,-45.79,-5.19,5.37,4.61,2
9.27,-15.36,-53.27,-8.76,1.11,-2.34,2
1.53,-44.05,-22.31,-8.76,2.41,-3.3,2
2.32,-36.18,2.84,-6.09,1.04,-2.65,2
-0.9,-6.56,-7.22,-0.2,-1.09,-1.67,2
0.51,7.03,-1.4,-0.26,-1.48,-1.4,2
0.87,3.84,-6.38,0.28,0.39,-0.12,2
-1.22,2.18,-5.97,-0.25,1.08,0.39,2
-2.14,5.06,-8.96,0.26,-0.07,0.21,2
-0.25,5.85,-7.7,0.2,-0.29,-0.09,2
-1.11,5.08,-6.98,-0.01,0.06,0.02,2
-0.91,3.82,-6.67,0.08,0.04,0.12,2
-1.34,1.31,-5.91,0.52,-0.31,-0.05,2
-4.3,-3.16,-4.82,2.02,-2.13,-0.28,2
-0.65,-5.16,-2.68,3.77,-2.95,-0.55,2
-2.58,-5.68,-6.31,5.05,-2.4,-0.56,2
-0.74,-5,-7.54,5.05,-1.91,-1.41,2
-6.98,-9.51,-11.94,4.76,-1.34,-1.67,2
-1.27,-8.26,-7.48,3.95,-1.06,-2.22,2
-7.68,-11.39,-9.65,3.9,-0.03,-2.4,2
-4.16,-9.74,-7.02,3.04,-0.2,-2.42,2
-3.39,-10.69,-5.4,1.72,0.5,-2.71,2
-4.08,-10.49,-5.04,0.76,1.08,-2.05,2
-3.65,-10.38,-3.85,-0.09,1.56,-1.24,2
-4.32,-10.31,-3.89,-0.33,2.13,-0.14,2
-3.57,-9.43,-3.57,-0.36,1.51,0.43,2
-2.42,-9.81,-2.9,-0.55,0.63,0.49,2
-1.4,-10.37,-1.23,-0.48,-0.06,0.34,2
1.04,-10.19,4.02,0.95,0.5,0.34,2
-0.87,-8.97,-1.29,-0.12,1.06,0.03,2
-1.4,-10.51,-1.44,-0.34,-0.31,-0.23,2
0.32,-9.64,-1.64,0.07,-0.24,-0.04,2
0.01,-9.62,-1.53,0.03,0.09,-0.08,2
-0.13,-10,-0.85,0.12,0.3,0.05,2
-0.86,-10.02,-0.98,0.02,0.14,-0.02,2
-0.41,-9.7,-1.24,0.03,-0.21,-0.11,2
0.09,-9.89,-1.07,0.05,-0.16,-0.13,2
-0.01,-9.75,-1.3,0.06,-0.02,-0.05,2
0.04,-9.81,-1.07,-0.03,0.22,0.05,2
0.78,-10,-1.19,0.02,0.36,0.11,2
0.41,-9.81,-0.85,-0.05,0.49,0.15,2
-0.16,-9.83,-1.24,-0.08,0.68,0.16,2
-0.28,-9.77,-1.28,-0.16,0.6,0.14,2
-1.55,-10.89,-0.29,-0.54,0.74,0.37,2
-3.31,-16.43,3.19,-0.18,1.08,4.01,2
-1.34,-9.2,-3.5,2.3,4.37,4.09,2
-1.05,1.99,-30.79,0.02,6.05,3.43,2
17.03,-1.59,-45.12,-7.21,-0.43,-3.56,2
14.69,-22.98,-47.66,-8.76,0.84,-5.74,2
1.5,-45.86,-25.37,-8.76,-0.7,-6.93,2
-0.81,-37.26,6.74,-4.91,2.49,-1.73,2
5.88,-10.29,-6.08,0.19,0,-1.47,2
-3.54,4.59,-0.6,-1.77,-0.99,-1.15,2
-3.41,0.6,-5.51,0.41,0.11,0.16,2
0.36,4.33,-7.63,-0.01,0.18,-0.12,2
-1.75,4.54,-7.46,0.12,-0.14,-0.2,2
-0.58,5.65,-7.64,0.11,-0.12,0.09,2
-1.18,4.68,-6.56,-0.1,0.1,-0.01,2
-1.63,2.75,-6.15,0.32,-0.09,0.04,2
-2.32,-0.65,-5.34,1.02,-0.21,0.36,2
-2.48,-2.98,-3.82,1.9,-0.42,0.75,2
-2.96,-4.33,-7.07,4.24,-2.56,0.14,2
-1.31,-4.16,-8.34,5.74,-4.19,-1,2
-1.82,-6.16,-8.73,6.22,-3.39,-1.75,2
-3.61,-10.81,-9.43,5.45,-1.02,-2.04,2
-5.9,-10.97,-10.09,4.35,-0.85,-2.14,2
-7.18,-10.36,-8.76,2.77,-0.34,-2.31,2
-7.12,-10.57,-5.49,1.38,-0.81,-2.22,2
-6.5,-10.59,-2.55,1.17,-0.65,-1.04,2
-5.63,-9.49,-1.73,1.06,-0.54,-0.62,2
-3.43,-8.51,0.21,0.86,-1.42,-0.72,2
-2.5,-9.35,1.39,0.05,0,-0.46,2
-1.58,-9.69,1.87,-0.14,0.47,-0.18,2
-1.47,-9.81,1.49,-0.22,0.9,-0.19,2
-2.6,-10.48,0.77,-0.14,0.56,-0.12,2
0.03,-10.17,2.35,-0.18,0.66,0.03,2
-1.34,-10.34,1.44,-0.12,0.69,-0.06,2
-1.08,-10,0.93,-0.06,0.79,-0.07,2
