acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-4.09,-9.16,-2.34,0.53,0.26,0.09,0
-3.63,-8.63,-2.24,0.37,0.15,0.2,0
-3.86,-9.03,-1.68,0.05,0.46,0.21,0
-4.02,-8.92,-1.75,0.02,0.51,0.26,0
-3.74,-8.74,-1.91,0.03,0.34,0.2,0
-3.49,-8.93,-1.76,-0.11,0.65,0.31,0
-3.36,-8.94,-2.06,-0.2,0.93,0.29,0
-3.34,-8.77,-2.43,-0.14,1.26,0.31,0
-3.33,-8.8,-2.86,0.1,1.13,0.5,1
-3.13,-8.5,-3.11,0.03,1.35,0.6,1
-2.71,-8.13,-3.52,-0.01,2.23,1,1
-4.25,-8.05,-5.01,-0.41,3.8,1.56,1
-3.89,-7.65,-6.15,-0.7,3.89,2.14,1
-3.08,-6.62,-6.42,-0.6,3.4,2.3,1
-1.96,-6.01,-7.1,-0.31,3,2.17,1
-1.56,-5.27,-8.7,-0.4,4.12,1.26,1
-0.67,-6.26,-10.15,-0.02,3.99,1.59,1
-0.9,-7.19,-15.31,0.49,2.92,0.84,1
-1.95,-12.57,-16.93,-1.31,-0.72,0.93,1
-0.27,-11.96,-16.22,-2.6,-0.83,3.35,1
-1.22,-11.15,-15.07,-2.92,-1.18,3.99,1
2.63,-10.15,-7.41,-3.47,-1.81,3.93,1
5.61,-7.76,-2.48,-3.41,-0.95,6.22,1
5.78,-1.15,-1.5,-3,2.32,5.02,1
6.17,1.61,-4.69,-0.3,3.36,3.19,1
6.94,3.36,-13.08,0.66,0.13,0.67,1
9.42,-2.35,-11.46,-1.37,-3.46,-1.62,1
16.94,-6.02,-7.66,-3.9,-8.69,-1.89,1
22.58,-13.15,2.9,-6.55,-8.69,-2.69,1
20.38,-28.76,10.57,-8.76,-8.69,-1.47,1
21.31,-33.98,24.16,-8.76,-8.69,1.89,1
-3.82,-19.58,22.77,-5.92,-2.22,-1.9,1
9.73,-9.22,11.74,-1.77,-2.75,0.66,1
3.44,-11.93,15.1,-4.34,0.4,-1.14,1
2.74,-12.79,16.63,-2.96,-1.63,0.2,1
4.47,-8.59,15,-4.74,0.78,0.9,1
-0.57,-11.9,10.86,0.64,0.48,0.54,1
5.5,-11.08,13.47,2.67,0.38,-0.49,1
1.44,-7.21,10.21,1.49,1.19,-0.99,1
0.62,-6.79,8.44,-0.48,-0.1,0.41,1
1.45,-7.79,6.8,-0.35,-0.52,0.29,1
1.14,-7.46,6.63,0.51,-0.14,0.06,1
0.83,-7.16,6.02,0.62,-0.43,0.12,1
1.96,-7.18,6.29,-0.21,-0.51,0.09,1
2.03,-7.61,6.71,-0.63,0.32,-0.04,1
1.03,-7.83,7.61,-0.71,0.27,-0.07,1
1.42,-7.63,8.13,-0.62,0.38,-0.1,1
0.74,-8.07,8.25,-0.46,0.18,-0.09,1
0.72,-7.65,8.57,-0.29,0.39,0.06,0
0.88,-7.9,8.54,-0.31,0.4,-0.05,0
0.52,-7.74,8.16,0.21,0.5,0.1,0
0.5,-7.22,8.28,0.09,0.54,0.11,0
-0.35,-8.74,7.98,0.37,0.15,0.41,0
1.2,-8.3,5.91,0.87,-0.35,0.48,0
1.56,-7.86,6.31,0.36,0.19,-0.01,0
0.41,-7.63,6.49,-0.14,0.17,-0.26,0
0.02,-8.03,7.26,-0.28,0.07,-0.13,0
-0.03,-8.11,6.99,-0.19,0.33,-0.14,0
0.33,-8.34,6.94,-0.35,0.45,-0.11,0
0.04,-8.28,6.46,-0.32,0.55,-0.25,0
-0.09,-8.23,6.76,-0.15,0.28,-0.39,0
-0.21,-8.18,6.58,-0.16,0.34,-0.3,0
-0.07,-8.29,6.61,-0.24,0.69,-0.33,0
0.56,-8.3,6.78,-0.7,1.31,-0.38,0
0.7,-8.64,6.56,-0.74,2.31,-0.56,0
-0.28,-8.74,5.53,-0.71,2.56,-0.56,0
-2.13,-9.36,5.8,-0.75,2.74,-0.33,0
-2.89,-9.34,4.68,-1.24,2.31,1.05,0
-2.67,-8.98,3.21,-1.98,2.35,0.74,0
-2.68,-9.48,1.97,-1.2,2.22,0.58,0
-0.4,-8.36,0.7,-1.18,4.3,1.62,0
-4.41,-10.29,-1.6,-1.09,7.92,1.91,0
-4.95,-8.52,-3.69,-0.45,6.26,1.49,0
-2.64,-7.18,-4.39,-0.55,4.28,1.31,0
-2.04,-7.26,-4.81,-0.34,2.92,1.75,0
-2.72,-7.56,-4.87,0.04,1.99,1.16,0
-2.07,-7.25,-5.43,0.54,1.14,0.79,0
-1.94,-6.87,-6.03,0.71,1.12,0.88,0
-2.13,-6.51,-6.53,0.54,1.47,0.61,0
-2.37,-6.52,-6.65,0.46,1.67,0.55,0
-2.42,-6.32,-6.88,0.45,1.26,0.14,0
-2.25,-6.28,-7.11,0.02,1.63,0.43,0
-1.54,-6.27,-7.09,-0.4,1.97,0.07,0
-1.23,-6.42,-7.19,-0.45,2.32,0.22,0
-0.57,-6.96,-6.78,-0.43,1.72,0.57,0
-0.19,-6.75,-6.97,-0.01,0.84,0.91,0
0.26,-6.96,-6.38,-0.1,0.64,0.79,0
-0.3,-6.96,-6.94,-0.54,0.27,0.67,0
0.14,-6.59,-7.29,-0.91,0.25,0.63,1
0.18,-6.76,-6.96,-1.08,0.78,0.81,1
-0.72,-8.03,-7.34,-0.6,1.09,0.75,1
-0.18,-6.14,-7.54,-0.17,1.33,1.08,1
-0.51,-6.71,-6.82,-0.24,1.46,1,1
1.02,-5.25,-7.36,0.16,0.79,0.8,1
0.72,-5.52,-6.66,-0.15,1.46,0.38,1
1.64,-5.76,-7.74,0.04,1.65,0.59,1
1.67,-6.98,-8.69,0.46,1.14,0.25,1
3.21,-7.89,-12.15,-0.1,0.42,1.18,1
2.69,-9.53,-12.56,-1.61,-0.6,1.75,1
1.29,-10.92,-11.84,-2.77,-0.75,2.5,1
-0.48,-8.98,-11.87,-3.07,-1.72,3.15,1
3.74,-8,-6.13,-3.11,-1.36,5.07,1
6.89,-3.42,-6.78,-1.77,1.3,4.84,1
6.56,-2.77,-11.68,-1.18,1.58,2.29,1
6.16,-4.02,-15.53,-1.95,0.28,0.13,1
5.27,-7.52,-11.71,-3.33,-3.19,-1.32,1
11.03,-12.7,-6.29,-4.03,-7.24,-0.36,1
22.72,-15.2,7.35,-8.13,-6.89,1.74,1
16.82,-20.63,10.57,-8.76,-8.69,1.09,1
18.58,-25.25,14.83,-8.76,-6.83,2.24,1
1.13,-11.4,28,-8.06,-3.35,-1.86,1
8.45,-13.75,20.31,-1.58,-1.6,1.79,1
10.71,-4.61,12.55,-2.59,-1.22,2.56,1
4.11,-12.44,17.86,-3.2,1.25,0.36,1
3.42,0.54,8.29,4.87,-0.52,0.52,1
5.04,-3,10.28,-0.7,-0.41,0.55,1
2.09,-7.56,10.7,1,-0.75,-0.64,1
3.14,-3.98,9.66,-0.33,0.71,-0.28,1
1.68,-4.83,9.08,0.22,1.64,-0.4,1
1.24,-5.06,8.56,0.26,0.89,0.03,1
1.18,-5.28,8.68,0.15,1.52,0.07,1
-0.44,-5.59,9.26,0.25,1.89,-0.11,1
-1.47,-5.54,9.3,-0.02,0.51,-0.02,1
-1.1,-5.34,9.88,-0.05,0.89,0.1,1
-2.02,-4.77,9.95,0.06,1.05,0.01,1
-2.18,-5.07,10.03,-0.13,0.98,0.09,1
-1.87,-5.28,9.44,0.13,0.98,0.1,1
-2.76,-4.73,8.66,-0.1,1.43,-0.14,1
-2.95,-5.05,8.99,-0.43,1.64,-0.02,0
-4.53,-5.77,8.34,-0.47,2.22,-0.6,0
-5.59,-6.02,8.04,-0.02,1.53,-0.19,0
-4.1,-6.18,7.8,-0.09,2.27,-0.27,0
-5.99,-6.9,6.44,0.28,3.73,-0.71,0
-7.69,-6.4,4.59,0.56,1.78,-0.02,0
-6.64,-5.74,4.25,0.56,1.42,-0.08,0
-5.85,-6.95,5.74,-0.27,2.28,-0.31,0
-6.68,-7.17,3.63,-0.26,3.39,-1.07,0
-7.55,-6.65,0.48,0.47,3.86,-2.09,0
-6.25,-7.4,0.75,0.69,2.47,-1.68,0
-8.05,-8.39,-1.07,1.74,1.46,-1.16,0
-7.47,-8.26,-3.42,-2.14,-3.28,-0.22,0
-4.69,-9.34,0.15,-0.41,-2.77,-0.21,0
-5.81,-8.2,1.64,-2.34,-4.47,2.14,0
-4.71,-8.15,1.2,-1.29,-1.62,-0.86,0
-4.36,-9.31,1.66,-0.32,-0.4,-0.86,0
-5.54,-9.76,2.04,0.61,-0.5,-0.45,0
-3.68,-8.96,2.39,0.35,-0.22,-0.22,0
-4.68,-9.59,2.49,-0.24,0.67,0.13,0
-4.67,-9.03,2.1,-0.24,0.73,0.24,0
-4.7,-8.91,1.71,0.04,0.99,-0.12,0
-4.77,-8.85,1.38,0.18,0.71,-0.18,0
-4.8,-9.01,1.15,0.05,0.44,-0.12,0
-5.01,-8.93,0.95,-0.14,0.68,0,0
-5.04,-8.71,0.55,-0.23,0.92,0.09,0
-4.91,-8.73,0.11,-0.33,1.26,0.21,0
-4.15,-8.62,-0.45,-0.37,2.1,0.44,0
-5.29,-8.5,-1.79,-0.46,3.61,0.59,0
-5.82,-8.67,-2.88,-0.36,3.72,1,0
-5.81,-7.84,-3.35,-0.23,2.64,1.04,0
-4.31,-7.38,-3.5,0.07,1.35,0.92,0
-3.62,-7.31,-3.46,0.2,1.42,0.7,0
-3.84,-7.36,-3.87,0.18,1.11,0.36,0
-3.5,-7.46,-4.35,0.32,1.65,0.47,0
-3.64,-7.29,-5.38,0.27,2.12,0.47,0
-2.92,-7.29,-6.02,0.14,2.49,0.67,0
-2.2,-6.63,-6.44,0.09,3.09,1.02,0
-1.98,-6.78,-6.97,-0.07,3.13,1.22,0
-0.77,-5.85,-8.69,0.15,3.75,1.25,0
-1.28,-6.63,-7.88,-0.26,3.38,0.83,1
-0.37,-7.19,-6.48,-0.53,2.11,0.75,1
0.61,-6.38,-6.31,-0.69,1.81,0.75,1
0.75,-6.38,-5.88,-0.57,1.49,0.65,1
1.47,-6.22,-5.81,-0.39,1.22,0.68,1
1.73,-6.05,-6.5,-0.1,1.43,0.76,1
1.65,-5.84,-6.91,-0.12,1.52,0.72,1
2.83,-6.15,-6.53,-0.31,1.08,0.52,1
3.15,-6.93,-8.7,-0.03,0.97,0.55,1
4.27,-9.81,-13.26,0.67,-0.23,0.4,1
5.05,-10.1,-17.32,-1.12,-0.4,0.18,1
5.41,-11.92,-15.03,-3.59,-0.74,1.15,1
2.94,-10.79,-11.7,-3.86,-1.53,1.89,1
7.75,-10.66,-8.4,-3.15,-2.93,3.54,1
9.71,-5.23,-6.49,-3.72,-0.85,4.57,1
7.89,-5.07,-7,-4.44,1.5,1.56,1
4.73,-3.62,-9.71,-2.01,-2.31,-0.06,1
8.01,-5.66,-7.12,-3.66,-5.83,0.51,1
18.42,-12.4,-1.27,-7.26,-8.69,0.65,1
5.8,-30.56,8.39,-8.76,-4.31,-1.66,1
7.73,-31.54,17.99,-8.66,-8.69,0.22,1
14.55,-2.61,16.02,-3.3,0.59,2.12,1
-2.38,-13.04,17.99,-3.97,-2.25,-0.22,1
7.91,-6.7,14.61,-2.6,-0.27,0.41,1
3.18,-11.56,16.06,-3.69,0.31,-0.19,1
3.7,-10.8,13.68,-1.13,0.02,-0.75,1
4.21,-7.6,11.91,2.39,0.58,0.9,1
1.01,-5.6,10.88,0.47,1.68,-0.85,1
-0.53,-6.38,9.62,-0.47,1.02,-0.29,1
-0.69,-6.55,8.35,-0.07,0.55,-0.14,1
-0.8,-6.48,7.58,0.89,1.14,-0.1,1
-1.27,-5.79,6.35,-0.11,0.92,-0.4,1
-0.96,-6.89,7.96,-1.05,0.49,-0.35,1
-2.53,-7.4,8.36,-0.92,0.3,-0.17,1
-1.98,-7.6,10.49,-0.84,-0.07,0.06,1
-1.88,-7.08,10.63,-0.09,0.22,-0.13,1
-2.3,-6.91,10.11,-0.03,0.06,0.02,1
-1.49,-7.26,9.6,-0.22,0.34,-0.07,1
-1.72,-6.77,8.07,0.01,0.47,-0.19,1
-2.06,-7.09,8.76,-0.13,0.25,-0.09,1
-2.13,-7.05,7.65,-0.05,0.16,0.06,0
-2.06,-7.06,8.22,0.15,-0.26,0.25,0
-1.28,-7.32,7.82,0.19,-0.3,0.39,0
-0.76,-7.27,7.34,0.17,-0.13,0.33,0
-0.5,-7.13,7.36,-0.63,-0.01,0.08,0
-1.68,-7.65,7.18,-0.25,0.16,-0.22,0
-1.66,-7.56,7.82,-0.19,-0.31,-0.02,0
-1.19,-7.21,7.64,-0.12,-0.41,0.02,0
-1.1,-7.61,8.03,-0.24,-0.11,-0.13,0
-1,-7.07,8.54,-0.14,-0.05,-0.22,0
-1.41,-6.8,8.38,-0.45,0.07,-0.29,0
-1.42,-6.94,8.53,-0.29,0.07,-0.27,0
-1.67,-7.47,8.41,-0.15,0.28,-0.13,0
-1.57,-7.55,7.92,-0.02,0.58,-0.14,0
-1.82,-7.51,7.41,0.04,0.65,0.02,0
-1.28,-7.59,7.48,-0.28,0.83,0.04,0
-0.93,-8.05,7.46,0.57,1.12,-0.32,0
-1.6,-7.82,7.02,0.18,1.34,-0.29,0
-1.55,-8.07,7.2,0.27,1.17,-0.18,0
-1.69,-7.49,6.4,0.24,0.59,-0.09,0
-1.52,-7.57,6.61,0,0.49,-0.24,0
-1.31,-7.72,6.76,-0.06,0.25,-0.36,0
-1.67,-7.68,6.64,-0.2,0.21,-0.58,0
-1.97,-7.99,6.64,-0.43,0.29,-0.69,0
-2.23,-8.25,6.66,-0.59,0.46,-0.65,0
-2.44,-8.32,6.64,-0.63,0.56,-0.55,0
-2.77,-8.46,6.25,-0.66,0.71,-0.41,0
-3.14,-8.6,6.04,-0.23,0.35,-0.17,0
-2.79,-8.41,5.69,-0.76,0.45,0.14,0
-2.99,-8.88,5.15,-1.26,0.84,0.35,0
-2.85,-9.32,4.59,-1,0.92,0.32,0
-2.66,-9.47,3.72,-0.93,1.19,0.3,0
-1.78,-9.7,3.23,-0.08,2.09,0.34,0
-2.59,-9.57,2.13,-0.22,3.42,0.46,0
-3.41,-9.79,1.34,-0.58,3.29,0.3,0
-3.4,-9.57,0.57,0.11,2.17,0.3,0
-3.33,-9.22,0.03,0.57,1.45,0.33,0
-3.32,-9.35,-0.18,0.34,1.69,0.39,0
-4.27,-9.12,-0.4,0.1,1.9,0.27,0
-3.5,-8.71,-0.63,-0.04,2.64,0.51,0
-4.52,-8.64,-1.45,-0.01,3.24,0.57,1
-5.03,-8.23,-2.88,0.17,3.22,0.55,1
-4.13,-7.76,-3.97,-0.28,3.16,0.44,1
-4.21,-7.41,-4.27,-0.57,2.81,0.46,1
-4.02,-7.63,-5.31,-0.53,3.13,0.7,1
-3.66,-7.39,-5.7,-0.31,2.8,1.3,1
-2.96,-7.14,-5.59,-0.16,2.04,1.12,1
-2.22,-6.9,-6.04,-0.07,1.99,1.22,1
-2.71,-7.12,-7.7,-0.08,2.43,1.49,1
-2.35,-6.51,-11.99,-0.08,3.6,2.12,1
-5.56,-9.68,-14.47,-1.08,2.7,1.87,1
-4.82,-10.62,-16.37,-1.22,-0.03,1.87,1
-6.48,-13.58,-15.01,-1.89,0.05,3.13,1
-2.32,-7.64,-15.26,-2.43,0.47,3.37,1
0.63,-11.46,-7.86,-4.25,-2.29,4.2,1
6.73,-7.73,-4.47,-3.63,-1.55,7.14,1
6.54,-6.41,-3.36,-2,0.54,8.51,1
12.36,-0.89,-9.94,2.1,-0.54,6.97,1
10.84,4.42,-18.84,-0.79,-1.34,-1.69,1
8.59,-10.82,-12.34,-6.84,-7.14,-3.34,1
29.68,-23.14,-8.44,-8.76,-8.69,-0.25,1
29.63,-57.19,-6.41,-8.76,-8.69,0.73,1
11.08,-38.31,7.48,-8.76,-1.68,-2.52,1
8.01,-27.58,14.38,-6.39,-3.42,-1.24,1
9.62,-14.79,-1.73,1.95,-1.43,0.96,1
8,-16.1,6.11,-2.65,-1.39,0.98,1
1.31,-22.88,13.67,2.37,0.38,0.48,1
5.52,-13.28,9.28,0.34,0.38,-0.24,1
5.88,-9.91,10.15,2.95,2.46,0.12,1
3.71,-8.46,6.57,0.67,1.42,0.2,1
2.26,-8.59,6.65,0.74,1.76,-0.92,1
1.44,-8.66,4.66,-1.91,3.26,-1.16,1
-0.42,-9.62,1.05,-4.4,2.54,0.8,1
-1.42,-9.99,1.16,-1.81,1.27,0.61,1
-1.89,-9.47,-0.08,-1.78,0.49,1.53,1
-2.46,-9.78,0.01,-0.14,1.54,0.97,1
-2.65,-10.03,0.6,0.07,0.51,0.39,1
-2.54,-10.82,1.02,0.81,0.94,0.14,1
-3.93,-10.46,0.99,0.93,-0.76,0.98,1
-4.64,-10.44,0.44,0.88,-2.38,0.93,1
-2.68,-10.18,2.64,1.43,-1.37,0.87,0
-2.15,-8.28,4.01,1.2,-0.77,1.05,0
-3.59,-8.69,4.05,0.41,0.29,-0.08,0
-3.42,-8.77,4.48,0.38,0.16,-0.09,0
-3.62,-8.56,4.43,0.47,0.2,-0.43,0
-3.93,-8.73,4.69,-0.01,0.46,-0.54,0
-3.98,-9.02,4.43,-0.34,0.29,-0.41,0
-3.98,-9.28,3.94,-0.33,0.53,-0.11,0
-3.95,-9.17,3.14,-0.88,0.48,0.22,0
-3.76,-9.14,2.86,-0.56,0.33,0.12,0
-3.52,-9.33,2.91,-0.05,0.48,0.04,0
-4.04,-8.95,2.3,0.15,0.43,-0.13,0
-3.83,-9.39,2.46,0.21,0.36,-0.19,0
-4.29,-9.32,2.49,0.3,0.29,-0.11,0
-4.17,-9.13,2.69,0.3,0.07,-0.01,0
-4.21,-9.12,2.98,0.27,0.13,0,0
-3.88,-8.94,2.74,0.32,0.06,0.05,0
-3.87,-9.11,2.9,0.07,0.37,-0.13,0
-4.11,-9.11,2.78,-0.06,0.41,-0.19,0
-4.03,-9.26,2.97,-0.14,0.42,-0.09,0
-4.13,-9.23,2.75,-0.15,0.48,-0.03,0
-4.09,-9.3,2.69,-0.17,0.39,0.04,0
-4.01,-9.27,2.45,-0.09,0.37,0.07,0
-3.98,-9.22,2.24,-0.03,0.29,0.01,0
-3.83,-9.22,2.34,0.04,0.32,-0.01,0
-3.84,-9.31,2.39,0.14,0.46,-0.02,0
-4,-9.38,2.23,0.22,0.63,0.01,0
-4.24,-9.3,1.88,0.27,0.69,0.02,0
-4.05,-9.09,1.79,0.22,0.41,0.04,0
-3.48,-9.11,1.94,0.13,0.54,0.05,0
-3.48,-9.22,1.72,0,1.26,0.16,0
-4.43,-9.01,0.73,-0.11,1.53,0.16,0
-4.6,-9.15,0.65,-0.16,1.25,0,0
-4.52,-9.08,0.51,-0.16,0.62,-0.06,0
-4.31,-9.08,0.5,-0.11,0.35,-0.09,0
-4.32,-9.19,0.27,-0.07,0.5,-0.08,0
-4.41,-9.09,0.12,-0.02,0.68,0,0
-4.43,-9.17,-0.16,0.04,0.83,0.11,0
-4.36,-9.1,-0.3,0.12,0.76,0.18,0
-3.97,-9.1,-0.19,0.19,0.95,0.27,0
-4.04,-9.07,-0.36,0.17,1.99,0.48,1
-4.02,-9,-1.2,0.21,3.24,0.79,1
-4.48,-8.38,-2.17,0.2,3.47,0.89,1
-4.94,-8.18,-2.82,0.11,2.57,0.68,1
-4.32,-8.31,-2.94,0.06,1.52,0.4,1
-4.07,-8.3,-3.27,0.12,1.23,0.23,1
-3.5,-8.04,-3.38,0.19,1.34,0.28,1
-3.88,-8.11,-3.96,0.16,1.45,0.3,1
-3.54,-8.02,-4.22,0.25,1.22,0.32,1
-3.64,-8.04,-4.32,0.15,1.29,0.34,1
-3.63,-8.36,-4.44,-0.01,1.8,0.76,1
-4.17,-8.78,-6.98,-0.1,4.89,2.12,1
-11.59,-11.94,-14.39,-0.49,8.14,3.53,1
-8.35,-17.13,-16.1,-0.77,5.19,3.19,1
-3.3,-17,-11.6,-2,-0.02,4.22,1
0.89,-11.67,-10.74,-2.07,-0.1,5.08,1
1.49,-12.12,-7.79,-3.31,-0.53,4.36,1
7.87,-7.91,-5.05,-3.43,0.65,6.3,1
9.09,-0.06,-10.03,-4.11,2.2,4.09,1
7.31,1.28,-11.97,-3.8,0.04,0.13,1
4.98,-1.03,-15.65,-2.08,-3.57,-1.69,1
12.43,-7.55,-16.95,-2.91,-7.9,-0.84,1
29.01,-20.22,0.93,-7.11,-8.69,1.14,1
10.91,-43.45,8.89,-8.76,-7.74,0.36,1
22.27,-22.73,17.39,-4.13,-3.73,1.97,1
-3.64,-14.63,19.33,-6.04,-2.03,-2.22,1
9.55,-10.21,16.43,-0.89,-1.17,1.16,1
3.31,-10,12.84,-2.34,-0.79,-0.43,1
4.88,-10.5,14.65,-2.37,-0.62,0.64,1
2.26,-8.43,10.31,-2.6,-1.42,4.16,1
2.98,-9.34,8.57,0.31,0.12,-0.32,1
0.88,-9.1,8.63,2.62,0.93,0.32,1
2.01,-6.13,7.52,-0.39,0.98,-0.02,1
0.6,-7.47,7.58,-0.54,0.3,-0.09,1
-0.09,-7.93,6.65,1.46,0,0.01,1
0.34,-7.45,7.01,0.82,0.68,0.19,1
-0.57,-6.55,7.41,0.12,-0.21,0.31,1
0.08,-6.66,9.28,-0.02,-0.05,0.18,1
-0.69,-6.21,9.67,-0.11,0.47,0.13,1
0.03,-6.42,9.9,-0.43,0.21,-0.11,1
-0.7,-6.71,9.67,-0.35,0.42,-0.09,0
-0.39,-6.64,8.91,-0.34,0.35,0.04,0
-0.08,-6.95,8.38,-0.13,0.08,0.07,0
0.02,-6.81,8.27,-0.18,0.21,-0.03,0
-0.7,-7.35,7.93,-0.12,0.18,-0.13,0
-1.12,-7.78,7.86,-0.22,-0.31,0.06,0
-1.32,-7.43,7.6,-0.08,-0.23,0.22,0
-0.28,-7.41,7.78,-0.19,-0.29,0.29,0
0.09,-7.72,8.03,0.02,0.76,-0.26,0
-0.88,-7.52,7.94,-0.15,0.55,0,0
-0.78,-7.69,7.64,-0.03,0.13,-0.01,0
-0.44,-7.65,8.06,-0.19,-0.19,0.21,0
-0.62,-7.62,8.35,-0.15,0.41,-0.36,0
-1.32,-7.55,8.04,-0.06,0.44,-0.32,0
-1.55,-7.53,7.77,-0.08,0.46,-0.16,0
-1.2,-7.78,7.86,-0.06,0.52,-0.04,0
-1.04,-7.49,7.46,0.09,0.39,0.03,0
-0.56,-7.8,7.49,0.01,0.07,0.09,0
-0.29,-7.92,7.32,0.04,0.36,-0.16,0
-1.12,-8.1,7.2,0.09,0.74,-0.36,0
-1.23,-8.13,6.91,0.13,0.77,-0.31,0
-1.37,-8.18,6.68,0.18,0.69,-0.26,0
-1.28,-7.99,6.49,0.15,0.43,-0.15,0
-1.23,-7.98,6.53,0.02,0.23,-0.08,0
-1.22,-8.36,6.71,-0.07,0.05,0.19,0
-1.28,-8.16,6.63,-0.05,0.35,-0.21,0
-1.73,-8.98,6.48,-0.25,0.44,-0.24,0
-1.62,-8.26,6.63,0.15,0.21,-0.28,0
-1.6,-8.15,6.61,0,0.26,-0.29,0
-1.58,-8.2,6.68,-0.06,0.32,-0.19,0
-1.4,-8.23,6.78,-0.01,0.66,-0.15,0
-1.34,-8.23,6.63,-0.19,1.32,-0.2,0
-2.46,-8.41,6.65,-0.13,1.9,-0.36,0
-2.32,-8.39,6,-0.01,1.74,-0.27,0
-2.83,-8.44,5.59,-0.24,2.17,-0.23,0
-3.8,-8.6,5.08,0.23,1.39,-0.1,0
-3.56,-8.3,4.26,-1.16,1.27,0.18,0
-3.87,-8.96,3.72,-1.46,1.47,-0.03,0
-3.93,-9.19,2.89,-0.76,1.22,-0.04,0
-4.23,-8.65,2.41,-0.3,0.77,0.09,0
-3.67,-9.05,1.96,-0.21,1.14,0.02,1
-3.8,-9.39,1.81,0.03,1.81,0.14,1
-2.8,-8.34,0.52,-0.23,4.46,0.53,1
-5.98,-9.37,-1.01,-0.17,4.69,0.76,1
-5.37,-8.51,-1.79,0.35,3.39,1.11,1
-5.3,-7.96,-2.17,0.56,2.46,1.12,1
-4.41,-7.3,-2.61,0.3,2.68,1.01,1
-3.91,-7.32,-3.8,-0.11,4.06,0.81,1
-6.15,-7.16,-5.49,-0.32,4.23,0.95,1
-3.84,-6.31,-8.7,0.14,4.33,1.58,1
-7.16,-6.24,-13.7,-0.21,6.36,2.59,1
-6.35,-11.72,-20.41,-0.25,5.45,2.39,1
-5.05,-17.2,-15.03,-2.92,1.42,2.66,1
-1.53,-10.27,-12.29,-2.76,-0.97,3.6,1
2.1,-8.9,-8.72,-1.58,-1,4.46,1
5.74,-8.05,-9.29,-0.26,-1.33,5.79,1
5.06,-7.19,-7.39,-5.04,3.1,6.77,1
7.34,-4.17,-7.22,-3.77,2.87,4.04,1
9.47,-1.7,-16.05,-1.71,-0.93,-0.34,1
13.23,-12.24,-12.69,-6.27,-8.69,0.15,1
20.27,-25.81,4.54,-8.76,-6.95,0.38,1
7.5,-47.55,13.63,-8.76,-4.96,-0.73,1
2.61,-0.18,17.42,-2.84,-0.69,-0.25,1
4.99,-12.78,15.61,-3.72,-2.3,0.84,1
6.93,-8.14,14.58,-2.61,-0.99,-0.14,1
2.13,-9.62,17,-2.9,-1.04,-0.67,1
3.91,-7.84,11.63,-2.16,-0.69,0.95,1
3.89,-10.14,13.48,0.06,-0.64,4.2,1
3.52,-6.79,11.28,-1.22,0.45,-0.37,1
0.69,-8.53,11.68,-0.19,0.69,0.28,1
1.74,-6.06,10.45,0.16,0.41,0.51,1
1.24,-6.26,10.61,-0.84,0.22,0.31,1
-0.13,-8.01,11.32,-0.1,0.45,0.01,1
-0.29,-6.73,9.95,0.28,0.16,0.09,1
0.18,-6.25,9.11,0.23,0.34,-0.03,1
-0.37,-6.28,8.36,0.07,0.58,-0.05,1
-0.76,-6.77,8.3,-0.1,0.48,0.16,1
-0.36,-6.7,7.51,0.16,0.55,0.17,1
-0.75,-7.08,6.7,0.47,0.65,0.12,1
-1.18,-6.17,6.23,0.4,0.75,0.04,1
-0.71,-6.41,7.2,0.27,0.03,0.01,0
-1.2,-6.61,8.11,-0.06,0.21,-0.29,0
-1.41,-6.63,8.78,-0.14,-0.07,-0.08,0
-0.95,-6.97,8.88,-0.37,-0.15,-0.1,0
-0.46,-7.01,8.59,-0.47,0.19,-0.17,0
-0.43,-6.89,8.46,-0.22,0.52,-0.32,0
-1.44,-6.9,8.38,-0.21,0.33,-0.29,0
-0.63,-7.26,8.84,-0.29,0.45,-0.26,0
-1.51,-7.24,8.6,-0.28,0.6,-0.34,0
-1.34,-7.38,8.69,-0.11,0.42,-0.21,0
-1.81,-6.99,8.22,-0.08,0.86,-0.18,0
-1.95,-7.54,8.07,0.03,0.08,-0.07,0
-1.4,-7.46,7.73,0.14,-0.35,0.18,0
-0.93,-7.37,7.95,-0.08,-0.24,-0.06,0
-1.46,-7.32,7.74,0.08,0.18,-0.17,0
-1.66,-7.61,7.88,0.18,0.1,0,0
-1.33,-7.49,7.5,0.14,0.03,0.16,0
-0.62,-7.4,7.15,0.18,-0.01,0.09,0
-0.67,-7.46,7.29,0.02,0.07,-0.19,0
-1.43,-7.52,7.07,-0.1,0.17,-0.17,0
-1.18,-7.76,7.24,-0.29,0.26,-0.36,0
-1.47,-7.56,7.32,-0.31,0.28,-0.34,0
-1.59,-7.93,7.71,-0.28,0.25,-0.32,0
-1.47,-7.56,7.65,-0.2,0.35,-0.25,0
-1.5,-7.77,7.63,-0.16,0.48,-0.14,0
-1.16,-7.94,7.27,-0.16,0.54,-0.17,0
-1.13,-7.88,7.21,-0.07,0.5,-0.17,0
-1.11,-8.32,6.83,0.29,0.55,-0.27,0
-1.35,-8.12,6.59,-0.15,0.54,-0.33,0
-1.19,-8.24,6.86,-0.06,0.58,-0.29,0
